statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND130;Kroatien;9299;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;3832;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;1061;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND475;Syrien;0,7;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND475;Syrien;81187;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;16;Thüringen;GBTLD5;Geburtsland (Häufigste Länder);LAND444;Kasachstan;0,3;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;16;Thüringen;GBTLD5;Geburtsland (Häufigste Länder);LAND444;Kasachstan;5624;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;09;Bayern;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;0,6;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;09;Bayern;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;80195;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;7603;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND432;Vietnam;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND432;Vietnam;3243;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND165;Ungarn;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND165;Ungarn;2790;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND163;Türkei;2,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND163;Türkei;233337;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;10;Saarland;GBTLD5;Geburtsland (Häufigste Länder);LAND439;Iran;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;10;Saarland;GBTLD5;Geburtsland (Häufigste Länder);LAND439;Iran;1448;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND160;Russische Föderation;1,8;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND160;Russische Föderation;142282;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND130;Kroatien;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND130;Kroatien;1720;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;1304;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND122;Bosnien und Herzegowina;0,3;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND122;Bosnien und Herzegowina;4549;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND168;Vereinigtes Königreich;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND168;Vereinigtes Königreich;4430;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;5518;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;13;Mecklenburg-Vorpommern;GBTLD5;Geburtsland (Häufigste Länder);LAND444;Kasachstan;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;13;Mecklenburg-Vorpommern;GBTLD5;Geburtsland (Häufigste Länder);LAND444;Kasachstan;3516;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND151;Österreich;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND151;Österreich;6985;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;09;Bayern;GBTLD5;Geburtsland (Häufigste Länder);LAND476;Thailand;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;09;Bayern;GBTLD5;Geburtsland (Häufigste Länder);LAND476;Thailand;13260;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND450;Kirgisistan;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND450;Kirgisistan;565;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND165;Ungarn;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND165;Ungarn;5750;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;1448;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND252;Marokko;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND252;Marokko;602;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;1766;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND423;Afghanistan;0,3;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND423;Afghanistan;22486;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;0,6;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;37695;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;6316;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND153;Portugal;546;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND327;Brasilien;4207;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND152;Polen;1,7;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND152;Polen;187244;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND438;Irak;0,3;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND438;Irak;10950;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND150;Kosovo;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND150;Kosovo;17202;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND130;Kroatien;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND130;Kroatien;1013;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND146;Moldau, Republik;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND146;Moldau, Republik;3280;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND450;Kirgisistan;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND450;Kirgisistan;26544;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND436;Indien;0,4;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND436;Indien;23034;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;0,5;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;14;Sachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;20209;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND158;Schweiz;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;02;Hamburg;GBTLD5;Geburtsland (Häufigste Länder);LAND158;Schweiz;2487;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND163;Türkei;1,4;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;07;Rheinland-Pfalz;GBTLD5;Geburtsland (Häufigste Länder);LAND163;Türkei;56917;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;2118;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND461;Pakistan;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND461;Pakistan;1091;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND154;Rumänien;0,5;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;11;Berlin;GBTLD5;Geburtsland (Häufigste Länder);LAND154;Rumänien;17346;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;13;Mecklenburg-Vorpommern;GBTLD5;Geburtsland (Häufigste Länder);LAND368;Vereinigte Staaten;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;13;Mecklenburg-Vorpommern;GBTLD5;Geburtsland (Häufigste Länder);LAND368;Vereinigte Staaten;641;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;0,4;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;76290;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;0,3;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;05;Nordrhein-Westfalen;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;50976;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND451;Libanon;8153;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;-;%;PRS018;Personen;
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND148;Niederlande;1115;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;0,8;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;06;Hessen;GBTLD5;Geburtsland (Häufigste Länder);LAND137;Italien;47046;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;12;Brandenburg;GBTLD5;Geburtsland (Häufigste Länder);LAND125;Bulgarien;3297;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND150;Kosovo;0,4;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;04;Bremen;GBTLD5;Geburtsland (Häufigste Länder);LAND150;Kosovo;2504;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND134;Griechenland;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;01;Schleswig-Holstein;GBTLD5;Geburtsland (Häufigste Länder);LAND134;Griechenland;3600;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;0,6;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;15;Sachsen-Anhalt;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;13217;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND161;Spanien;0,1;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;03;Niedersachsen;GBTLD5;Geburtsland (Häufigste Länder);LAND161;Spanien;9819;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;10;Saarland;GBTLD5;Geburtsland (Häufigste Länder);LAND438;Irak;0,2;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;10;Saarland;GBTLD5;Geburtsland (Häufigste Länder);LAND438;Irak;1603;Anzahl;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;0,5;%;PRS018;Personen;e
1000A;Bevölkerung kompakt (Gebietsstand 15.05.2022);STAG;Stichtag;2022-05-15;GEOBL1;Bundesländer;08;Baden-Württemberg;GBTLD5;Geburtsland (Häufigste Länder);LAND164;Tschechische Republik;55584;Anzahl;PRS018;Personen;e
